requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-r-60633-46,real,49,1,0,12.85,36.60
qual-r-60633-47,real,50,1,0,13.82,40.41
qual-r-60633-48,real,51,1,0,13.88,40.53
qual-r-60633-49,real,52,1,0,12.57,39.41
qual-r-60633-5,real,5,1,0,121.73,34.52
qual-r-60633-50,real,54,1,0,14.47,42.23
qual-r-60633-51,real,56,1,0,12.50,47.70
qual-r-60633-52,real,53,1,0,13.12,59.70
qual-r-60633-53,real,55,1,0,15.60,47.58
qual-r-60633-54,real,57,1,0,15.56,42.41
qual-r-60633-55,real,58,1,0,12.98,61.03
qual-r-60633-56,real,59,1,0,12.28,57.12
qual-r-60633-57,real,60,1,0,13.47,66.19
qual-r-60633-58,real,62,1,0,13.24,70.71
qual-r-60633-59,real,61,1,0,14.83,31.12
qual-r-60633-6,real,7,1,0,121.65,34.50
qual-r-60633-60,real,63,1,0,16.50,67.78
qual-r-60633-61,real,64,1,0,13.55,51.34
qual-r-60633-62,real,65,1,0,13.51,57.44
qual-r-60633-63,real,66,1,0,12.98,151.64
qual-r-60633-64,real,68,1,0,15.99,51.62
qual-r-60633-65,real,67,1,0,12.68,151.69
qual-r-60633-66,real,69,1,0,12.65,142.64
qual-r-60633-67,real,70,1,0,15.56,136.94
qual-r-60633-68,real,72,1,0,13.68,145.23
qual-r-60633-69,real,71,1,0,14.75,142.17
qual-r-60633-7,real,3,1,0,121.61,33.26
qual-r-60633-70,real,73,1,0,15.26,139.83
qual-r-60633-71,real,74,1,0,15.01,132.54
qual-r-60633-72,real,75,1,0,17.94,255.65
qual-r-60633-73,real,76,1,0,13.26,252.35
qual-r-60633-74,real,77,1,0,11.69,113.16
qual-r-60633-75,real,80,1,0,14.15,246.65
qual-r-60633-76,real,79,1,0,14.12,249.69
qual-r-60633-77,real,78,1,0,13.75,243.96
qual-r-60633-78,real,81,1,0,13.08,244.72
qual-r-60633-79,real,82,1,0,14.60,112.23
qual-r-60633-8,real,14,1,0,26.93,36.54
qual-r-60633-80,real,83,1,0,14.27,147.23
qual-r-60633-81,real,84,1,0,13.75,146.74
qual-r-60633-82,real,85,1,0,14.92,146.68
qual-r-60633-83,real,86,1,0,13.99,146.37
qual-r-60633-84,real,87,1,0,13.71,138.80
qual-r-60633-85,real,88,1,0,15.63,136.72
qual-r-60633-86,real,89,1,0,15.59,136.65
qual-r-60633-87,real,90,1,0,13.71,136.74
qual-r-60633-88,real,91,1,0,14.00,136.08
qual-r-60633-89,real,92,1,0,13.74,148.83
qual-r-60633-9,real,11,1,0,16.42,34.03
qual-r-60633-90,real,93,1,0,15.34,23.95
qual-r-60633-91,real,94,1,0,14.23,23.48
qual-r-60633-92,real,95,1,0,13.90,23.39
qual-r-60633-93,real,96,1,0,13.21,14.19
qual-r-60633-94,real,97,1,0,13.13,23.08
qual-r-60633-95,real,98,1,0,14.81,14.04
qual-r-60633-96,real,99,1,0,14.67,19.31
qual-r-60633-97,real,100,1,0,14.60,18.39
qual-r-60633-98,real,101,1,0,14.32,13.92
qual-r-60633-99,real,103,1,0,14.34,28.25
